[ikvasilev@sms results]$ cat all_experiments_h20.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP3_HYBRID,10000,32.0000,26086,0.159890,0.658000,0.272054,0.162623,0.375000,0.299649
EXP3_HYBRID,10000,33.0000,13043,0.096673,0.519000,0.132294,0.090680,0.221000,0.124337
EXP3_HYBRID,10000,33.0000,14347,0.117346,0.549000,0.138261,0.102515,0.254000,0.163028
EXP3_HYBRID,10000,32.0000,27391,0.171272,0.683000,0.292509,0.190397,0.345000,0.368238
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,34.0000,1304,0.067987,0.273000,0.100949,0.100375,0.114000,0.142358
EXP3_HYBRID,10000,33.0000,15652,0.131145,0.606000,0.163594,0.114324,0.278000,0.141425
EXP3_HYBRID,10000,33.0000,16956,0.140679,0.577000,0.179015,0.111624,0.322000,0.168002
EXP3_HYBRID,10000,32.0000,28695,0.188994,0.670000,0.381577,0.171866,0.382000,0.351951
EXP3_HYBRID,10000,34.0000,2608,0.076700,0.286000,0.107566,0.103905,0.129000,0.136416
EXP3_HYBRID,10000,33.0000,18260,0.127861,0.646000,0.181672,0.120945,0.332000,0.177851
EXP3_HYBRID,10000,34.0000,3913,0.088450,0.305000,0.122321,0.103558,0.128000,0.155364
EXP3_HYBRID,10000,32.0000,30000,0.181110,0.654000,0.373621,0.186125,0.363000,0.377957
EXP3_HYBRID,10000,34.0000,5217,0.079919,0.329000,0.112267,0.098289,0.146000,0.143867
EXP3_HYBRID,10000,33.0000,19565,0.144444,0.644000,0.217915,0.129405,0.346000,0.184152
EXP3_HYBRID,10000,33.0000,20869,0.164074,0.656000,0.280522,0.116047,0.370000,0.195952
EXP3_HYBRID,10000,34.0000,6521,0.083729,0.339000,0.115822,0.106751,0.121000,0.157585
EXP3_HYBRID,10000,33.0000,22173,0.151541,0.644000,0.273974,0.126185,0.387000,0.211001
EXP3_HYBRID,10000,34.0000,7826,0.090284,0.385000,0.143246,0.102420,0.138000,0.149091
EXP3_HYBRID,10000,34.0000,9130,0.083855,0.413000,0.106323,0.099411,0.165000,0.142853
EXP3_HYBRID,10000,33.0000,23478,0.156846,0.689000,0.305175,0.135501,0.378000,0.260437
EXP3_HYBRID,10000,34.0000,10434,0.085460,0.452000,0.096924,0.097948,0.182000,0.146615
EXP3_HYBRID,10000,33.0000,24782,0.156895,0.675000,0.269037,0.154661,0.386000,0.274525
EXP3_HYBRID,10000,34.0000,11739,0.099344,0.460000,0.113688,0.087784,0.168000,0.128697
EXP3_HYBRID,10000,33.0000,26086,0.176166,0.681000,0.351103,0.140738,0.384000,0.261778
EXP3_HYBRID,10000,34.0000,13043,0.097092,0.460000,0.127804,0.100769,0.192000,0.140248
EXP3_HYBRID,10000,33.0000,27391,0.191555,0.678000,0.371633,0.154770,0.406000,0.306933
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,35.0000,1304,0.088683,0.290000,0.126419,0.097727,0.133000,0.142013
EXP3_HYBRID,10000,33.0000,28695,0.168777,0.694000,0.329339,0.163580,0.403000,0.307716
EXP3_HYBRID,10000,34.0000,15652,0.095956,0.541000,0.130241,0.093319,0.224000,0.145666
EXP3_HYBRID,10000,34.0000,14347,0.109392,0.509000,0.181451,0.094341,0.222000,0.138490
EXP3_HYBRID,10000,34.0000,18260,0.095250,0.551000,0.155808,0.101553,0.242000,0.171882
EXP3_HYBRID,10000,35.0000,2608,0.085180,0.270000,0.123238,0.102706,0.129000,0.149030
EXP3_HYBRID,10000,34.0000,16956,0.099236,0.588000,0.138345,0.090848,0.249000,0.131952
EXP3_HYBRID,10000,33.0000,30000,0.182070,0.687000,0.364989,0.185826,0.397000,0.351008
EXP3_HYBRID,10000,35.0000,3913,0.081279,0.299000,0.120837,0.103906,0.137000,0.149007
EXP3_HYBRID,10000,34.0000,19565,0.098423,0.601000,0.137082,0.095788,0.281000,0.148296
EXP3_HYBRID,10000,35.0000,5217,0.079688,0.317000,0.110809,0.104924,0.133000,0.153000
EXP3_HYBRID,10000,35.0000,6521,0.088455,0.326000,0.133559,0.096864,0.130000,0.132910
EXP3_HYBRID,10000,34.0000,20869,0.115334,0.615000,0.182879,0.108743,0.298000,0.168249
EXP3_HYBRID,10000,34.0000,22173,0.119715,0.625000,0.175768,0.103481,0.301000,0.166734
EXP3_HYBRID,10000,35.0000,7826,0.083499,0.342000,0.105065,0.107337,0.142000,0.147367
EXP3_HYBRID,10000,34.0000,23478,0.119771,0.628000,0.195687,0.105121,0.307000,0.180002
EXP3_HYBRID,10000,35.0000,9130,0.094025,0.368000,0.106589,0.098755,0.170000,0.147183
EXP3_HYBRID,10000,34.0000,24782,0.155596,0.661000,0.239254,0.113422,0.327000,0.201181
EXP3_HYBRID,10000,35.0000,10434,0.101680,0.400000,0.121761,0.100839,0.151000,0.145103
EXP3_HYBRID,10000,35.0000,11739,0.097285,0.440000,0.126518,0.098893,0.170000,0.141761
EXP3_HYBRID,10000,34.0000,26086,0.131694,0.657000,0.244492,0.123728,0.343000,0.216189
EXP3_HYBRID,10000,35.0000,13043,0.095434,0.456000,0.122363,0.105658,0.174000,0.143205
EXP3_HYBRID,10000,34.0000,27391,0.155531,0.672000,0.248535,0.134582,0.350000,0.232632
EXP3_HYBRID,10000,35.0000,14347,0.104997,0.449000,0.145911,0.096772,0.172000,0.131942
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,35.0000,15652,0.116821,0.506000,0.144502,0.099538,0.189000,0.132114
EXP3_HYBRID,10000,34.0000,28695,0.152494,0.694000,0.270399,0.130300,0.422000,0.264985
EXP3_HYBRID,10000,36.0000,1304,0.080949,0.290000,0.122018,0.091172,0.150000,0.137166
EXP3_HYBRID,10000,35.0000,16956,0.105023,0.520000,0.153412,0.092472,0.210000,0.127224
EXP3_HYBRID,10000,36.0000,2608,0.095692,0.304000,0.125004,0.104755,0.137000,0.154969
EXP3_HYBRID,10000,35.0000,18260,0.095322,0.568000,0.143369,0.098759,0.234000,0.152627
EXP3_HYBRID,10000,34.0000,30000,0.185542,0.688000,0.363022,0.141141,0.416000,0.244480
EXP3_HYBRID,10000,35.0000,19565,0.125430,0.583000,0.215107,0.100122,0.245000,0.138689
EXP3_HYBRID,10000,36.0000,3913,0.089658,0.308000,0.123622,0.097530,0.136000,0.139728
EXP3_HYBRID,10000,36.0000,5217,0.089067,0.311000,0.115120,0.092347,0.144000,0.129395
EXP3_HYBRID,10000,35.0000,20869,0.123973,0.602000,0.188542,0.109889,0.254000,0.162453
EXP3_HYBRID,10000,35.0000,22173,0.141549,0.625000,0.198284,0.101983,0.290000,0.161195
EXP3_HYBRID,10000,36.0000,6521,0.101202,0.334000,0.136370,0.103743,0.157000,0.137397
EXP3_HYBRID,10000,36.0000,7826,0.081143,0.351000,0.116746,0.105976,0.126000,0.141801
EXP3_HYBRID,10000,36.0000,9130,0.086424,0.356000,0.122268,0.102161,0.140000,0.147674
EXP3_HYBRID,10000,35.0000,23478,0.117873,0.623000,0.188149,0.106413,0.319000,0.171135
EXP3_HYBRID,10000,36.0000,10434,0.091479,0.370000,0.126092,0.097796,0.143000,0.138865
EXP3_HYBRID,10000,35.0000,24782,0.143563,0.651000,0.220967,0.106425,0.311000,0.150756
EXP3_HYBRID,10000,36.0000,11739,0.078582,0.408000,0.117491,0.088176,0.153000,0.133553
EXP3_HYBRID,10000,36.0000,13043,0.088768,0.415000,0.121645,0.098309,0.175000,0.137165
EXP3_HYBRID,10000,35.0000,26086,0.145746,0.652000,0.227165,0.114759,0.298000,0.160883
EXP3_HYBRID,10000,36.0000,14347,0.103905,0.417000,0.158948,0.083306,0.157000,0.123071
EXP3_HYBRID,10000,35.0000,27391,0.156024,0.669000,0.248082,0.117174,0.320000,0.172054
EXP3_HYBRID,10000,36.0000,15652,0.070606,0.420000,0.111326,0.090698,0.165000,0.134239
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,37.0000,1304,0.075183,0.309000,0.104014,0.105714,0.136000,0.141795
EXP3_HYBRID,10000,36.0000,16956,0.097596,0.485000,0.148951,0.091397,0.184000,0.135961
EXP3_HYBRID,10000,35.0000,28695,0.178791,0.652000,0.321115,0.120749,0.379000,0.175362
EXP3_HYBRID,10000,37.0000,2608,0.089313,0.265000,0.128848,0.103709,0.130000,0.152395
EXP3_HYBRID,10000,35.0000,30000,0.167213,0.663000,0.296448,0.128736,0.370000,0.206587
EXP3_HYBRID,10000,36.0000,18260,0.108411,0.502000,0.141724,0.094040,0.197000,0.134503
EXP3_HYBRID,10000,37.0000,3913,0.086494,0.315000,0.109348,0.100753,0.121000,0.130960
EXP3_HYBRID,10000,36.0000,19565,0.107553,0.528000,0.153258,0.084872,0.198000,0.119869
EXP3_HYBRID,10000,36.0000,20869,0.110402,0.527000,0.185431,0.098421,0.226000,0.149135
EXP3_HYBRID,10000,37.0000,5217,0.096926,0.298000,0.127654,0.094847,0.138000,0.137274
EXP3_HYBRID,10000,37.0000,6521,0.086399,0.333000,0.120268,0.091409,0.143000,0.129191
EXP3_HYBRID,10000,36.0000,22173,0.100078,0.544000,0.144684,0.100026,0.217000,0.140712
EXP3_HYBRID,10000,37.0000,7826,0.093794,0.307000,0.102808,0.101838,0.125000,0.137341
EXP3_HYBRID,10000,36.0000,23478,0.108998,0.592000,0.157901,0.087651,0.225000,0.114399
EXP3_HYBRID,10000,37.0000,9130,0.083920,0.329000,0.111203,0.095946,0.116000,0.127857
EXP3_HYBRID,10000,37.0000,10434,0.086482,0.350000,0.120548,0.095026,0.138000,0.137829
EXP3_HYBRID,10000,36.0000,24782,0.114705,0.611000,0.186793,0.085486,0.268000,0.121714
EXP3_HYBRID,10000,37.0000,11739,0.086000,0.389000,0.108386,0.098285,0.144000,0.147389
EXP3_HYBRID,10000,37.0000,13043,0.082346,0.389000,0.106365,0.102938,0.145000,0.145980
EXP3_HYBRID,10000,36.0000,26086,0.127151,0.592000,0.229956,0.101814,0.266000,0.155710
EXP3_HYBRID,10000,37.0000,14347,0.105621,0.373000,0.135587,0.113496,0.141000,0.162481
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,36.0000,27391,0.157380,0.626000,0.288156,0.101012,0.301000,0.150175
EXP3_HYBRID,10000,38.0000,1304,0.090301,0.303000,0.111766,0.102738,0.128000,0.150259
EXP3_HYBRID,10000,37.0000,15652,0.087759,0.415000,0.108904,0.106247,0.146000,0.150256
EXP3_HYBRID,10000,38.0000,2608,0.085906,0.287000,0.113911,0.093900,0.139000,0.141570
EXP3_HYBRID,10000,36.0000,28695,0.135662,0.617000,0.233687,0.099039,0.286000,0.155343
EXP3_HYBRID,10000,37.0000,16956,0.085460,0.432000,0.120916,0.104432,0.156000,0.151858
EXP3_HYBRID,10000,38.0000,3913,0.083735,0.299000,0.111951,0.098809,0.133000,0.137510
EXP3_HYBRID,10000,37.0000,18260,0.099685,0.450000,0.119305,0.097921,0.144000,0.148410
EXP3_HYBRID,10000,36.0000,30000,0.146988,0.648000,0.245223,0.104986,0.295000,0.167017
EXP3_HYBRID,10000,38.0000,5217,0.080293,0.286000,0.119311,0.099169,0.128000,0.135849
EXP3_HYBRID,10000,37.0000,19565,0.081957,0.470000,0.110290,0.094489,0.181000,0.127532
EXP3_HYBRID,10000,37.0000,20869,0.085178,0.467000,0.100753,0.098531,0.166000,0.146483
EXP3_HYBRID,10000,38.0000,6521,0.082080,0.300000,0.107198,0.100723,0.128000,0.137134
EXP3_HYBRID,10000,37.0000,23478,0.114098,0.496000,0.171516,0.096065,0.174000,0.136016
EXP3_HYBRID,10000,37.0000,22173,0.108992,0.476000,0.161677,0.107446,0.194000,0.164215
EXP3_HYBRID,10000,38.0000,7826,0.079814,0.334000,0.106359,0.104673,0.129000,0.146775
EXP3_HYBRID,10000,38.0000,9130,0.082414,0.355000,0.108956,0.097952,0.130000,0.137366
EXP3_HYBRID,10000,37.0000,26086,0.098891,0.518000,0.125319,0.110413,0.196000,0.163959
EXP3_HYBRID,10000,38.0000,10434,0.091385,0.321000,0.118245,0.099051,0.138000,0.135995
EXP3_HYBRID,10000,38.0000,11739,0.077706,0.325000,0.104074,0.100012,0.132000,0.143613
EXP3_HYBRID,10000,38.0000,13043,0.083218,0.360000,0.125113,0.089857,0.137000,0.142109
EXP3_HYBRID,10000,37.0000,24782,0.102098,0.491000,0.161018,0.106844,0.201000,0.147030
EXP3_HYBRID,10000,37.0000,27391,0.117851,0.534000,0.160738,0.100804,0.241000,0.135448
EXP3_HYBRID,10000,38.0000,14347,0.095839,0.356000,0.137250,0.096745,0.155000,0.139543
EXP3_HYBRID,10000,38.0000,15652,0.087550,0.379000,0.109094,0.100969,0.162000,0.146362
EXP3_HYBRID,10000,37.0000,28695,0.124498,0.535000,0.168286,0.101940,0.245000,0.152531
EXP3_HYBRID,10000,38.0000,16956,0.079992,0.372000,0.104299,0.097095,0.149000,0.141262
EXP3_HYBRID,10000,37.0000,30000,0.116486,0.566000,0.158455,0.108157,0.245000,0.156265
EXP3_HYBRID,10000,38.0000,18260,0.091605,0.425000,0.137189,0.093129,0.157000,0.137163
EXP3_HYBRID,10000,38.0000,19565,0.086829,0.438000,0.111386,0.102102,0.171000,0.149820
EXP3_HYBRID,10000,38.0000,20869,0.098117,0.406000,0.128856,0.099151,0.151000,0.155533
EXP3_HYBRID,10000,38.0000,22173,0.085868,0.451000,0.127400,0.092148,0.175000,0.134737
EXP3_HYBRID,10000,38.0000,23478,0.100467,0.438000,0.130520,0.096681,0.172000,0.139571
EXP3_HYBRID,10000,38.0000,24782,0.104979,0.473000,0.135827,0.091110,0.177000,0.139792
EXP3_HYBRID,10000,38.0000,26086,0.106400,0.485000,0.135080,0.107151,0.196000,0.167610
EXP3_HYBRID,10000,38.0000,28695,0.090334,0.540000,0.108064,0.106024,0.216000,0.152148
EXP3_HYBRID,10000,38.0000,27391,0.097656,0.506000,0.132418,0.097883,0.198000,0.151008
EXP3_HYBRID,10000,38.0000,30000,0.098595,0.527000,0.136882,0.100234,0.227000,0.147543
EXP1_CLEAR,13043,None,0,0.111207,0.242000,0.133324,0.114626,0.117000,0.139768
EXP1_CLEAR,16086,None,0,0.090894,0.293000,0.115050,0.112556,0.137000,0.158321
EXP2_MIX,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP2_MIX,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP2_MIX,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP1_CLEAR,22173,None,0,0.096509,0.256000,0.126252,0.107638,0.115000,0.152371
EXP2_MIX,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP1_CLEAR,25217,None,0,0.063177,0.255000,0.084315,0.087565,0.095000,0.122780
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP1_CLEAR,31304,None,0,0.062366,0.180000,0.085523,0.086749,0.062000,0.120660
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP1_CLEAR,34347,None,0,0.070082,0.140000,0.077343,0.081090,0.050000,0.092202
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP3_HYBRID,10000,None,0,0.089772,0.288000,0.124132,0.104006,0.136000,0.146449
EXP1_CLEAR,40434,None,0,0.055449,0.156000,0.069470,0.076503,0.062000,0.083194
EXP1_CLEAR,43478,None,0,0.071140,0.155000,0.087903,0.091334,0.059000,0.119856
EXP1_CLEAR,46521,None,0,0.081595,0.101000,0.097523,0.095132,0.034000,0.111183
EXP1_CLEAR,49565,None,0,0.061867,0.093000,0.077463,0.071236,0.034000,0.086162
EXP1_CLEAR,52608,None,0,0.059440,0.129000,0.070447,0.075827,0.049000,0.097802
EXP1_CLEAR,55652,None,0,0.068544,0.135000,0.085691,0.091430,0.047000,0.125682
EXP1_CLEAR,58695,None,0,0.071855,0.095000,0.089064,0.075834,0.043000,0.099573
EXP1_CLEAR,61739,None,0,0.064603,0.083000,0.079624,0.080870,0.026000,0.092480
EXP1_CLEAR,64782,None,0,0.066291,0.108000,0.073375,0.089608,0.040000,0.098553
EXP4_FIXED,5000,21.0000,5000,0.185421,0.382000,0.312342,0.192449,0.256000,0.317806
EXP4_FIXED,5000,19.0000,5000,0.184070,0.366000,0.300216,0.181792,0.252000,0.294253
EXP4_FIXED,5000,19.5000,5000,0.172324,0.408000,0.254939,0.177799,0.272000,0.294481
EXP4_FIXED,5000,15.0000,5000,0.166696,0.399000,0.257064,0.182719,0.281000,0.279550
EXP4_FIXED,5000,20.5000,5000,0.177907,0.376000,0.274362,0.172185,0.244000,0.284482
EXP4_FIXED,5000,16.5000,5000,0.171032,0.363000,0.260527,0.178365,0.252000,0.286054
EXP4_FIXED,5000,18.5000,5000,0.167120,0.370000,0.248998,0.171647,0.286000,0.274823
EXP4_FIXED,5000,18.0000,5000,0.182434,0.380000,0.288834,0.176823,0.263000,0.269931
EXP4_FIXED,5000,22.5000,5000,0.178769,0.396000,0.268574,0.172817,0.269000,0.279180
EXP4_FIXED,5000,20.0000,5000,0.177510,0.379000,0.269986,0.171646,0.274000,0.273257
EXP4_FIXED,5000,16.0000,5000,0.165744,0.383000,0.271261,0.182508,0.255000,0.304389
EXP4_FIXED,5000,23.0000,5000,0.177702,0.388000,0.280944,0.180396,0.271000,0.291490
EXP1_CLEAR,67826,None,0,0.054689,0.095000,0.064299,0.064956,0.036000,0.074226
EXP4_FIXED,5000,15.5000,5000,0.163770,0.377000,0.239693,0.177642,0.274000,0.268420
EXP4_FIXED,5000,22.0000,5000,0.160792,0.375000,0.253258,0.173651,0.266000,0.277306
EXP4_FIXED,5000,21.5000,5000,0.178136,0.381000,0.286533,0.181386,0.269000,0.299988
EXP4_FIXED,5000,17.0000,5000,0.175364,0.372000,0.275237,0.182998,0.255000,0.303067
EXP4_FIXED,5000,17.5000,5000,0.162505,0.375000,0.253443,0.178952,0.260000,0.286650
EXP4_FIXED,5000,24.5000,5000,0.196800,0.575000,0.337647,0.186789,0.403000,0.284140
EXP4_FIXED,5000,24.0000,5000,0.171034,0.578000,0.290843,0.178550,0.379000,0.268396
EXP4_FIXED,5000,25.0000,5000,0.164619,0.584000,0.286138,0.161130,0.409000,0.297609
EXP4_FIXED,5000,25.5000,5000,0.172324,0.530000,0.308464,0.180218,0.329000,0.339665
EXP4_FIXED,5000,26.0000,5000,0.159732,0.450000,0.282000,0.159969,0.255000,0.309977
EXP4_FIXED,5000,26.5000,5000,0.181603,0.456000,0.287466,0.177630,0.212000,0.300697
EXP4_FIXED,5000,27.0000,5000,0.151811,0.424000,0.245238,0.165925,0.224000,0.273822
EXP4_FIXED,5000,27.9000,5000,0.144119,0.310000,0.182157,0.152814,0.154000,0.209508
EXP4_FIXED,5000,27.9105,5000,0.144052,0.408000,0.194612,0.170136,0.223000,0.268787
EXP4_FIXED,5000,27.9211,5000,0.172043,0.415000,0.282601,0.186298,0.243000,0.339017
EXP4_FIXED,5000,27.9316,5000,0.105683,0.288000,0.163012,0.129180,0.139000,0.198615
EXP4_FIXED,5000,27.5000,5000,0.170081,0.375000,0.250866,0.187998,0.213000,0.306128
EXP4_FIXED,5000,27.9421,5000,0.119723,0.361000,0.160122,0.155494,0.161000,0.226996
EXP4_FIXED,5000,27.9526,5000,0.124142,0.331000,0.161405,0.140043,0.165000,0.199812
EXP4_FIXED,5000,27.9737,5000,0.147133,0.380000,0.208498,0.174243,0.200000,0.289655
EXP4_FIXED,5000,27.9842,5000,0.162398,0.391000,0.224056,0.170147,0.212000,0.257975
EXP4_FIXED,5000,27.9947,5000,0.163482,0.414000,0.256946,0.185334,0.223000,0.323431
EXP4_FIXED,5000,28.0000,5000,0.161184,0.384000,0.247358,0.175132,0.193000,0.265588
EXP4_FIXED,5000,28.0053,5000,0.148481,0.319000,0.235808,0.163858,0.171000,0.258143
EXP4_FIXED,5000,28.0158,5000,0.133357,0.344000,0.182418,0.157833,0.160000,0.238477
EXP4_FIXED,5000,28.0263,5000,0.148492,0.327000,0.232010,0.163161,0.148000,0.249795
EXP4_FIXED,5000,28.0368,5000,0.143067,0.342000,0.220080,0.155668,0.185000,0.220821
EXP4_FIXED,5000,28.0474,5000,0.115105,0.319000,0.163129,0.139006,0.156000,0.192977
EXP4_FIXED,5000,28.0684,5000,0.130981,0.376000,0.194270,0.160919,0.170000,0.249297
EXP4_FIXED,5000,28.0579,5000,0.167481,0.342000,0.249957,0.183716,0.167000,0.289042
EXP4_FIXED,5000,28.0789,5000,0.147015,0.317000,0.204132,0.153758,0.165000,0.231083
EXP4_FIXED,5000,28.0895,5000,0.125156,0.348000,0.164321,0.151558,0.179000,0.224107
EXP4_FIXED,5000,28.1000,5000,0.141845,0.338000,0.209250,0.161544,0.154000,0.263465
EXP4_FIXED,5000,29.5000,5000,0.176635,0.436000,0.277001,0.183463,0.224000,0.307595
EXP4_FIXED,5000,29.0000,5000,0.166656,0.434000,0.243610,0.178514,0.228000,0.299779
EXP4_FIXED,5000,30.0000,5000,0.166848,0.462000,0.252277,0.165304,0.246000,0.285221
EXP4_FIXED,5000,28.5000,5000,0.145537,0.371000,0.253280,0.159464,0.212000,0.273364
EXP4_FIXED,5000,31.0000,5000,0.155563,0.523000,0.235704,0.166060,0.328000,0.254306
EXP4_FIXED,5000,30.5000,5000,0.169137,0.530000,0.247014,0.176754,0.390000,0.265216
EXP1_CLEAR,70869,None,0,0.059188,0.071000,0.068011,0.067307,0.026000,0.073624
EXP4_FIXED,5000,31.5000,5000,0.178194,0.588000,0.273783,0.187353,0.347000,0.312413
EXP4_FIXED,5000,32.0000,5000,0.175507,0.498000,0.274051,0.183299,0.311000,0.262327
EXP1_CLEAR,73913,None,0,0.045956,0.097000,0.071009,0.064919,0.042000,0.091693
EXP4_FIXED,5000,32.5000,5000,0.164857,0.479000,0.217828,0.170254,0.292000,0.267451
EXP4_FIXED,5000,33.0000,5000,0.172770,0.474000,0.265876,0.163494,0.322000,0.265635
EXP4_FIXED,5000,33.5000,5000,0.174063,0.517000,0.262697,0.180665,0.290000,0.273769
EXP4_FIXED,5000,34.0000,5000,0.159956,0.494000,0.222975,0.182280,0.312000,0.324277
EXP4_FIXED,5000,34.5000,5000,0.189464,0.493000,0.290464,0.170358,0.325000,0.270309
EXP4_FIXED,5000,35.0000,5000,0.166469,0.466000,0.240537,0.168431,0.309000,0.230128
EXP4_FIXED,5000,35.5000,5000,0.176394,0.405000,0.286666,0.176353,0.271000,0.275471
EXP4_FIXED,5000,36.0000,5000,0.165348,0.422000,0.257224,0.186662,0.286000,0.283211
EXP4_FIXED,5000,36.5000,5000,0.162402,0.384000,0.259527,0.168759,0.294000,0.256457
EXP4_FIXED,5000,37.5000,5000,0.179883,0.385000,0.300652,0.176018,0.283000,0.278197
EXP4_FIXED,5000,37.0000,5000,0.171551,0.401000,0.251585,0.162981,0.267000,0.244791
EXP4_FIXED,5000,38.0000,5000,0.158635,0.401000,0.230616,0.176610,0.279000,0.280565
EXP4_FIXED,5000,23.5000,5000,0.173855,0.375000,0.285034,0.187708,0.258000,0.327515
EXP4_FIXED,5000,27.9632,5000,0.192128,0.453000,0.343668,0.204321,0.240000,0.380664
EXP4_FIXED,5000,38.5000,5000,0.164191,0.389000,0.228054,0.173732,0.281000,0.293247
EXP4_FIXED,5000,39.5000,5000,0.164567,0.394000,0.235331,0.168090,0.272000,0.254470
EXP4_FIXED,5000,39.0000,5000,0.170729,0.376000,0.270983,0.171985,0.265000,0.261753
EXP4_FIXED,5000,40.0000,5000,0.165674,0.357000,0.257066,0.163586,0.259000,0.232541
EXP4_FIXED,5000,41.5000,5000,0.171002,0.394000,0.261062,0.187037,0.270000,0.289640
EXP4_FIXED,5000,41.0000,5000,0.165482,0.375000,0.246716,0.178707,0.268000,0.268015
EXP4_FIXED,5000,40.5000,5000,0.151684,0.416000,0.223644,0.156445,0.270000,0.246549
EXP4_FIXED,5000,42.0000,5000,0.173157,0.364000,0.249198,0.183524,0.258000,0.293786
EXP4_FIXED,5000,43.0000,5000,0.182500,0.369000,0.282482,0.179787,0.239000,0.286510
EXP4_FIXED,5000,43.5000,5000,0.158971,0.396000,0.259257,0.173117,0.278000,0.290958
EXP4_FIXED,5000,45.0000,5000,0.180372,0.365000,0.258836,0.179822,0.247000,0.263337
EXP4_FIXED,5000,42.5000,5000,0.173545,0.353000,0.280148,0.184183,0.242000,0.285082
EXP4_FIXED,5000,44.0000,5000,0.173219,0.351000,0.272506,0.180834,0.252000,0.281700
EXP4_FIXED,5000,44.5000,5000,0.174819,0.376000,0.237690,0.179759,0.280000,0.281400
EXP4_FIXED,5000,45.5000,5000,0.165055,0.372000,0.227454,0.183219,0.268000,0.280411
EXP4_FIXED,5000,46.5000,5000,0.179791,0.398000,0.257919,0.183831,0.272000,0.270552
EXP4_FIXED,5000,46.0000,5000,0.157076,0.374000,0.238655,0.177604,0.246000,0.288060
EXP4_FIXED,5000,47.0000,5000,0.186602,0.371000,0.278600,0.181955,0.255000,0.278920
EXP4_FIXED,5000,47.5000,5000,0.171360,0.370000,0.267154,0.189553,0.264000,0.308888
EXP4_FIXED,5000,48.0000,5000,0.176259,0.379000,0.246813,0.196292,0.274000,0.306387
EXP4_FIXED,5000,49.0000,5000,0.166439,0.391000,0.235798,0.180051,0.271000,0.281686
EXP4_FIXED,5000,48.5000,5000,0.185776,0.366000,0.272268,0.183789,0.258000,0.293845
EXP4_FIXED,5000,50.0000,5000,0.177427,0.378000,0.247894,0.177547,0.275000,0.272077
EXP4_FIXED,5000,49.5000,5000,0.181992,0.378000,0.280191,0.167808,0.293000,0.249485
EXP4_FIXED,5000,51.0000,5000,0.179241,0.384000,0.246869,0.179597,0.275000,0.278194
EXP4_FIXED,5000,50.5000,5000,0.182924,0.377000,0.261115,0.182876,0.282000,0.292631
EXP4_FIXED,5000,51.5000,5000,0.175990,0.385000,0.249671,0.179586,0.272000,0.273457
EXP4_FIXED,5000,53.0000,5000,0.175874,0.370000,0.263271,0.187265,0.253000,0.308721
EXP4_FIXED,5000,52.0000,5000,0.163891,0.381000,0.254329,0.181849,0.273000,0.288818
EXP4_FIXED,5000,52.5000,5000,0.169178,0.382000,0.230936,0.177801,0.263000,0.288544
EXP4_FIXED,5000,54.0000,5000,0.174664,0.370000,0.248454,0.180657,0.263000,0.286678
