[ikvasilev@sms results]$ cat all_experiments_h10.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP3_HYBRID,10000,32.0000,23478,0.046248,0.578000,0.066278,0.049025,0.250000,0.073904
EXP3_HYBRID,10000,33.0000,7826,0.035336,0.387000,0.043945,0.046701,0.135000,0.048602
EXP3_HYBRID,10000,32.0000,22173,0.052565,0.574000,0.083310,0.048310,0.260000,0.071849
EXP3_HYBRID,10000,33.0000,9130,0.041310,0.411000,0.048143,0.048753,0.165000,0.052745
EXP3_HYBRID,10000,33.0000,10434,0.037613,0.445000,0.045852,0.046579,0.171000,0.048864
EXP3_HYBRID,10000,32.0000,24782,0.042071,0.591000,0.072063,0.060805,0.264000,0.090755
EXP3_HYBRID,10000,33.0000,11739,0.048389,0.470000,0.043072,0.056591,0.184000,0.045959
EXP3_HYBRID,10000,33.0000,13043,0.056681,0.480000,0.045863,0.050803,0.204000,0.048997
EXP3_HYBRID,10000,33.0000,14347,0.044731,0.502000,0.047988,0.061532,0.218000,0.060672
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,32.0000,26086,0.049808,0.578000,0.086358,0.055585,0.262000,0.081153
EXP3_HYBRID,10000,33.0000,15652,0.046756,0.534000,0.047795,0.054205,0.226000,0.055038
EXP3_HYBRID,10000,34.0000,1304,0.041921,0.276000,0.039472,0.044937,0.103000,0.049224
EXP3_HYBRID,10000,32.0000,27391,0.065743,0.588000,0.093784,0.071502,0.280000,0.089006
EXP3_HYBRID,10000,33.0000,16956,0.063242,0.552000,0.079345,0.058264,0.243000,0.061383
EXP3_HYBRID,10000,34.0000,2608,0.023071,0.278000,0.036742,0.042776,0.114000,0.046030
EXP3_HYBRID,10000,34.0000,3913,0.032669,0.292000,0.038116,0.050166,0.117000,0.051079
EXP3_HYBRID,10000,33.0000,18260,0.054184,0.567000,0.061197,0.047115,0.260000,0.051964
EXP3_HYBRID,10000,32.0000,28695,0.048295,0.588000,0.079104,0.065329,0.261000,0.087427
EXP3_HYBRID,10000,34.0000,5217,0.033019,0.301000,0.044913,0.033619,0.137000,0.045976
EXP3_HYBRID,10000,32.0000,30000,0.051156,0.597000,0.094205,0.073415,0.277000,0.095665
EXP3_HYBRID,10000,33.0000,19565,0.056131,0.565000,0.064656,0.061281,0.278000,0.065261
EXP3_HYBRID,10000,33.0000,20869,0.068603,0.554000,0.089909,0.041485,0.261000,0.065346
EXP3_HYBRID,10000,34.0000,6521,0.025445,0.339000,0.041971,0.032972,0.123000,0.045254
EXP3_HYBRID,10000,33.0000,22173,0.069989,0.584000,0.090190,0.047137,0.293000,0.069878
EXP3_HYBRID,10000,34.0000,7826,0.040242,0.346000,0.049772,0.044547,0.128000,0.050815
EXP3_HYBRID,10000,34.0000,9130,0.037747,0.387000,0.048525,0.036258,0.136000,0.050973
EXP3_HYBRID,10000,33.0000,23478,0.058804,0.613000,0.084737,0.048584,0.284000,0.065420
EXP3_HYBRID,10000,34.0000,10434,0.030977,0.381000,0.040157,0.043706,0.141000,0.046797
EXP3_HYBRID,10000,33.0000,24782,0.071023,0.574000,0.089921,0.049322,0.306000,0.073246
EXP3_HYBRID,10000,34.0000,11739,0.035925,0.395000,0.048515,0.042055,0.147000,0.047559
EXP3_HYBRID,10000,33.0000,26086,0.079097,0.603000,0.094499,0.055913,0.301000,0.078577
EXP3_HYBRID,10000,33.0000,27391,0.076486,0.628000,0.092576,0.044528,0.298000,0.071488
EXP3_HYBRID,10000,34.0000,13043,0.034744,0.420000,0.042416,0.045077,0.152000,0.046805
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,35.0000,1304,0.026797,0.259000,0.039155,0.044468,0.110000,0.049632
EXP3_HYBRID,10000,34.0000,14347,0.033963,0.462000,0.038112,0.030083,0.155000,0.049046
EXP3_HYBRID,10000,34.0000,15652,0.036767,0.474000,0.042919,0.031820,0.163000,0.051073
EXP3_HYBRID,10000,35.0000,2608,0.024208,0.266000,0.036520,0.044357,0.105000,0.049821
EXP2_MIX,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP2_MIX,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP2_MIX,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP2_MIX,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,35.0000,3913,0.024263,0.268000,0.035344,0.043623,0.103000,0.047855
EXP3_HYBRID,10000,35.0000,5217,0.031307,0.285000,0.039798,0.043826,0.119000,0.046185
EXP3_HYBRID,10000,35.0000,6521,0.020971,0.312000,0.037322,0.050269,0.120000,0.057093
EXP3_HYBRID,10000,35.0000,7826,0.029908,0.322000,0.038064,0.043577,0.126000,0.045395
EXP3_HYBRID,10000,35.0000,9130,0.029645,0.347000,0.041879,0.060733,0.118000,0.055140
EXP3_HYBRID,10000,34.0000,16956,0.036693,0.503000,0.044144,0.029602,0.199000,0.048657
EXP3_HYBRID,10000,35.0000,10434,0.040169,0.394000,0.047429,0.048096,0.140000,0.049448
EXP3_HYBRID,10000,34.0000,18260,0.057131,0.507000,0.072404,0.036614,0.194000,0.051815
EXP3_HYBRID,10000,35.0000,11739,0.026025,0.402000,0.039839,0.058148,0.141000,0.058078
EXP3_HYBRID,10000,34.0000,20869,0.051073,0.543000,0.064508,0.038937,0.226000,0.055783
EXP3_HYBRID,10000,35.0000,13043,0.026546,0.429000,0.034842,0.055188,0.155000,0.054352
EXP3_HYBRID,10000,34.0000,23478,0.061625,0.536000,0.079663,0.040555,0.245000,0.058094
EXP3_HYBRID,10000,35.0000,15652,0.043652,0.455000,0.045366,0.051523,0.160000,0.052723
EXP3_HYBRID,10000,34.0000,22173,0.058674,0.541000,0.067136,0.037355,0.230000,0.056799
EXP3_HYBRID,10000,35.0000,14347,0.037620,0.431000,0.043650,0.058299,0.154000,0.059111
EXP3_HYBRID,10000,34.0000,19565,0.072750,0.525000,0.103454,0.037575,0.209000,0.053794
EXP3_HYBRID,10000,33.0000,28695,0.066048,0.627000,0.091371,0.056051,0.304000,0.091632
EXP3_HYBRID,10000,34.0000,24782,0.064826,0.593000,0.067488,0.042879,0.274000,0.062266
EXP3_HYBRID,10000,34.0000,26086,0.068802,0.586000,0.076140,0.043967,0.285000,0.063553
EXP3_HYBRID,10000,34.0000,27391,0.072185,0.593000,0.090652,0.045196,0.287000,0.063896
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,34.0000,28695,0.079924,0.644000,0.097306,0.046807,0.321000,0.068429
EXP3_HYBRID,10000,36.0000,1304,0.021652,0.296000,0.036906,0.043656,0.117000,0.048698
EXP3_HYBRID,10000,34.0000,30000,0.081120,0.643000,0.102535,0.051881,0.351000,0.070503
EXP3_HYBRID,10000,35.0000,16956,0.044667,0.445000,0.048427,0.056449,0.181000,0.054157
EXP3_HYBRID,10000,33.0000,30000,0.078939,0.615000,0.145325,0.068819,0.314000,0.099565
EXP3_HYBRID,10000,36.0000,2608,0.027966,0.292000,0.039761,0.048657,0.119000,0.053198
EXP3_HYBRID,10000,36.0000,3913,0.042303,0.307000,0.040111,0.042176,0.125000,0.044819
EXP3_HYBRID,10000,35.0000,18260,0.044992,0.491000,0.044338,0.052324,0.176000,0.050613
EXP3_HYBRID,10000,36.0000,5217,0.030629,0.308000,0.037768,0.040685,0.131000,0.042956
EXP3_HYBRID,10000,35.0000,19565,0.051627,0.510000,0.044469,0.050689,0.223000,0.051104
EXP3_HYBRID,10000,36.0000,6521,0.024505,0.324000,0.036431,0.048737,0.123000,0.049988
EXP3_HYBRID,10000,36.0000,7826,0.023260,0.316000,0.039031,0.032067,0.120000,0.043538
EXP3_HYBRID,10000,36.0000,9130,0.034318,0.325000,0.040109,0.043575,0.117000,0.046044
EXP3_HYBRID,10000,35.0000,20869,0.068122,0.521000,0.082361,0.051524,0.221000,0.049390
EXP3_HYBRID,10000,35.0000,23478,0.060160,0.553000,0.056344,0.050527,0.258000,0.052143
EXP3_HYBRID,10000,36.0000,10434,0.048392,0.337000,0.046704,0.031311,0.118000,0.043673
EXP3_HYBRID,10000,35.0000,22173,0.048080,0.536000,0.048931,0.048640,0.231000,0.052691
EXP3_HYBRID,10000,36.0000,11739,0.025986,0.358000,0.040027,0.046068,0.126000,0.046711
EXP3_HYBRID,10000,35.0000,24782,0.050524,0.577000,0.051779,0.049243,0.251000,0.052114
EXP3_HYBRID,10000,36.0000,13043,0.044494,0.369000,0.049766,0.042997,0.131000,0.045064
EXP3_HYBRID,10000,35.0000,26086,0.054724,0.565000,0.058447,0.037477,0.277000,0.054103
EXP3_HYBRID,10000,36.0000,14347,0.040606,0.395000,0.040629,0.044345,0.139000,0.046674
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,36.0000,15652,0.041657,0.390000,0.044371,0.043637,0.134000,0.047429
EXP3_HYBRID,10000,37.0000,1304,0.045391,0.280000,0.042969,0.046301,0.108000,0.051437
EXP3_HYBRID,10000,35.0000,27391,0.062603,0.575000,0.078948,0.033745,0.301000,0.047041
EXP3_HYBRID,10000,36.0000,16956,0.039817,0.435000,0.042321,0.042817,0.141000,0.045691
EXP3_HYBRID,10000,37.0000,2608,0.041492,0.276000,0.039969,0.051840,0.113000,0.048077
EXP3_HYBRID,10000,36.0000,18260,0.047061,0.431000,0.053746,0.050063,0.167000,0.043468
EXP3_HYBRID,10000,37.0000,3913,0.026212,0.270000,0.037295,0.043932,0.107000,0.047590
EXP3_HYBRID,10000,36.0000,19565,0.038156,0.467000,0.045782,0.044501,0.157000,0.047723
EXP3_HYBRID,10000,35.0000,28695,0.067892,0.607000,0.083252,0.034435,0.320000,0.046237
EXP3_HYBRID,10000,35.0000,30000,0.062314,0.616000,0.066893,0.043137,0.298000,0.059525
EXP3_HYBRID,10000,37.0000,5217,0.028950,0.306000,0.038244,0.043875,0.115000,0.047016
EXP3_HYBRID,10000,36.0000,20869,0.055662,0.448000,0.052663,0.036483,0.169000,0.048190
EXP3_HYBRID,10000,37.0000,6521,0.030361,0.314000,0.038195,0.043694,0.110000,0.048144
EXP3_HYBRID,10000,36.0000,22173,0.054159,0.484000,0.045473,0.045076,0.177000,0.046814
EXP3_HYBRID,10000,37.0000,7826,0.026536,0.299000,0.037169,0.042944,0.118000,0.047257
EXP3_HYBRID,10000,36.0000,23478,0.059619,0.483000,0.071413,0.032481,0.182000,0.048536
EXP3_HYBRID,10000,37.0000,9130,0.026901,0.316000,0.038006,0.042291,0.117000,0.046972
EXP3_HYBRID,10000,37.0000,10434,0.035651,0.321000,0.046768,0.044019,0.121000,0.046979
EXP3_HYBRID,10000,36.0000,24782,0.058060,0.511000,0.057511,0.046102,0.200000,0.051016
EXP3_HYBRID,10000,37.0000,11739,0.049958,0.360000,0.064254,0.052749,0.116000,0.058751
EXP3_HYBRID,10000,37.0000,13043,0.033042,0.345000,0.045874,0.042893,0.125000,0.048644
EXP3_HYBRID,10000,36.0000,26086,0.053957,0.527000,0.054972,0.047247,0.229000,0.054422
EXP3_HYBRID,10000,None,0,0.027634,0.262000,0.038266,0.043639,0.114000,0.049294
EXP3_HYBRID,10000,37.0000,14347,0.028747,0.371000,0.036477,0.045057,0.124000,0.048278
EXP3_HYBRID,10000,38.0000,1304,0.029640,0.267000,0.038900,0.042111,0.112000,0.048435
EXP3_HYBRID,10000,37.0000,15652,0.039195,0.366000,0.047536,0.040970,0.136000,0.045013
EXP3_HYBRID,10000,37.0000,16956,0.046099,0.403000,0.051754,0.042875,0.136000,0.048345
EXP3_HYBRID,10000,38.0000,2608,0.019410,0.273000,0.032203,0.043576,0.103000,0.048919
EXP3_HYBRID,10000,38.0000,3913,0.026131,0.262000,0.036259,0.044021,0.108000,0.048432
EXP3_HYBRID,10000,36.0000,27391,0.067301,0.531000,0.075334,0.032302,0.237000,0.048085
EXP3_HYBRID,10000,36.0000,28695,0.064527,0.556000,0.058656,0.035844,0.244000,0.048112
EXP3_HYBRID,10000,37.0000,18260,0.057334,0.380000,0.069162,0.044669,0.139000,0.047177
EXP3_HYBRID,10000,38.0000,5217,0.026164,0.275000,0.035815,0.043406,0.117000,0.048142
EXP3_HYBRID,10000,37.0000,19565,0.033155,0.403000,0.042105,0.045027,0.146000,0.047706
EXP3_HYBRID,10000,36.0000,30000,0.069207,0.542000,0.073696,0.037837,0.251000,0.052683
EXP3_HYBRID,10000,38.0000,6521,0.040882,0.274000,0.037770,0.043793,0.108000,0.048607
EXP3_HYBRID,10000,37.0000,20869,0.032204,0.433000,0.039038,0.031713,0.156000,0.043962
EXP3_HYBRID,10000,38.0000,7826,0.037858,0.298000,0.036846,0.041711,0.117000,0.046591
EXP3_HYBRID,10000,38.0000,9130,0.026433,0.300000,0.035914,0.044430,0.110000,0.048389
EXP3_HYBRID,10000,37.0000,22173,0.040172,0.438000,0.052144,0.046095,0.168000,0.052268
EXP3_HYBRID,10000,37.0000,23478,0.057251,0.462000,0.060000,0.049072,0.168000,0.053549
EXP3_HYBRID,10000,38.0000,10434,0.045253,0.297000,0.040153,0.042886,0.128000,0.045795
EXP3_HYBRID,10000,37.0000,24782,0.048144,0.466000,0.058130,0.044269,0.174000,0.048145
EXP3_HYBRID,10000,38.0000,11739,0.048560,0.311000,0.042216,0.045608,0.108000,0.047930
EXP3_HYBRID,10000,37.0000,26086,0.063805,0.476000,0.061363,0.043160,0.190000,0.047120
EXP3_HYBRID,10000,38.0000,13043,0.036706,0.308000,0.040099,0.033302,0.119000,0.046262
EXP3_HYBRID,10000,38.0000,14347,0.043282,0.326000,0.038698,0.043978,0.121000,0.048585
EXP3_HYBRID,10000,37.0000,27391,0.056957,0.512000,0.063788,0.034400,0.210000,0.047949
EXP3_HYBRID,10000,37.0000,28695,0.051404,0.507000,0.059262,0.034464,0.237000,0.050543
EXP3_HYBRID,10000,38.0000,15652,0.025879,0.347000,0.036783,0.043418,0.137000,0.045603
EXP3_HYBRID,10000,38.0000,16956,0.035020,0.368000,0.041810,0.032201,0.124000,0.046733
EXP3_HYBRID,10000,37.0000,30000,0.052435,0.518000,0.064688,0.036582,0.217000,0.050726
EXP3_HYBRID,10000,38.0000,18260,0.053382,0.393000,0.043559,0.031176,0.144000,0.044774
EXP3_HYBRID,10000,38.0000,20869,0.051093,0.391000,0.041334,0.045023,0.144000,0.047692
EXP3_HYBRID,10000,38.0000,19565,0.036663,0.388000,0.039898,0.045115,0.125000,0.049710
EXP3_HYBRID,10000,38.0000,22173,0.038898,0.402000,0.044908,0.036589,0.154000,0.050943
EXP3_HYBRID,10000,38.0000,23478,0.046052,0.426000,0.052740,0.034050,0.164000,0.047499
EXP3_HYBRID,10000,38.0000,24782,0.049672,0.429000,0.042837,0.045492,0.161000,0.049173
EXP3_HYBRID,10000,38.0000,26086,0.037415,0.440000,0.046748,0.045829,0.168000,0.048629
EXP4_FIXED,5000,23.5000,5000,0.097617,0.281000,0.143930,0.090538,0.191000,0.125619
EXP4_FIXED,5000,23.0000,5000,0.075712,0.280000,0.088563,0.079469,0.189000,0.099634
EXP3_HYBRID,10000,38.0000,27391,0.042094,0.439000,0.046960,0.046479,0.173000,0.050803
EXP3_HYBRID,10000,38.0000,28695,0.050200,0.485000,0.050768,0.036375,0.178000,0.051071
EXP4_FIXED,5000,24.0000,5000,0.086225,0.462000,0.117156,0.067603,0.311000,0.097255
EXP3_HYBRID,10000,38.0000,30000,0.047018,0.475000,0.054315,0.035322,0.203000,0.048232
EXP4_FIXED,5000,24.5000,5000,0.081759,0.494000,0.136347,0.065305,0.334000,0.115722
EXP4_FIXED,5000,22.5000,5000,0.066060,0.291000,0.081681,0.071843,0.207000,0.087473
EXP4_FIXED,5000,25.0000,5000,0.080089,0.491000,0.110259,0.075305,0.303000,0.134161
EXP4_FIXED,5000,26.0000,5000,0.062545,0.385000,0.093382,0.075434,0.197000,0.117806
EXP4_FIXED,5000,25.5000,5000,0.086513,0.421000,0.139671,0.090148,0.263000,0.169178
EXP4_FIXED,5000,26.5000,5000,0.063517,0.382000,0.100449,0.068650,0.192000,0.124057
EXP4_FIXED,5000,27.0000,5000,0.069517,0.331000,0.085924,0.063531,0.185000,0.087973
EXP4_FIXED,5000,22.0000,5000,0.082171,0.289000,0.111692,0.077846,0.203000,0.099450
EXP4_FIXED,5000,27.5000,5000,0.056350,0.343000,0.072592,0.057924,0.180000,0.083599
EXP4_FIXED,5000,27.9000,5000,0.053077,0.296000,0.060236,0.053873,0.137000,0.078570
EXP4_FIXED,5000,27.9211,5000,0.081801,0.349000,0.091430,0.072150,0.194000,0.096139
EXP4_FIXED,5000,27.9105,5000,0.048579,0.337000,0.054834,0.053382,0.207000,0.067556
EXP4_FIXED,5000,27.9316,5000,0.034160,0.271000,0.043755,0.040582,0.135000,0.052242
EXP4_FIXED,5000,27.9421,5000,0.047256,0.291000,0.045497,0.062550,0.156000,0.076392
EXP4_FIXED,5000,21.5000,5000,0.073950,0.300000,0.085988,0.074456,0.194000,0.094787
EXP4_FIXED,5000,27.9526,5000,0.068606,0.321000,0.081450,0.076137,0.151000,0.103349
EXP4_FIXED,5000,27.9632,5000,0.084552,0.389000,0.107222,0.089890,0.214000,0.114278
EXP4_FIXED,5000,27.9737,5000,0.064468,0.326000,0.080517,0.062137,0.165000,0.086827
EXP4_FIXED,5000,20.5000,5000,0.060960,0.290000,0.078439,0.067502,0.191000,0.092522
EXP4_FIXED,5000,21.0000,5000,0.073964,0.301000,0.093888,0.080363,0.189000,0.102287
EXP4_FIXED,5000,20.0000,5000,0.070610,0.296000,0.080404,0.084614,0.194000,0.099498
EXP4_FIXED,5000,27.9842,5000,0.068738,0.334000,0.072775,0.067939,0.169000,0.079299
EXP4_FIXED,5000,27.9947,5000,0.068791,0.374000,0.087790,0.065175,0.197000,0.086144
EXP4_FIXED,5000,28.0000,5000,0.068439,0.332000,0.086560,0.060574,0.198000,0.083230
EXP4_FIXED,5000,19.5000,5000,0.062260,0.300000,0.079949,0.067865,0.198000,0.091998
EXP4_FIXED,5000,28.0053,5000,0.065207,0.315000,0.058923,0.058636,0.171000,0.066146
EXP4_FIXED,5000,28.0263,5000,0.062538,0.261000,0.060438,0.052410,0.133000,0.065859
EXP4_FIXED,5000,28.0368,5000,0.051539,0.302000,0.054623,0.068755,0.138000,0.071203
EXP4_FIXED,5000,16.5000,5000,0.076292,0.305000,0.096275,0.084276,0.202000,0.101074
EXP4_FIXED,5000,28.0158,5000,0.044793,0.310000,0.051347,0.059521,0.140000,0.062653
EXP4_FIXED,5000,15.5000,5000,0.072945,0.304000,0.094967,0.080188,0.197000,0.100133
EXP4_FIXED,5000,17.0000,5000,0.061799,0.290000,0.077716,0.073012,0.195000,0.081097
EXP4_FIXED,5000,28.0579,5000,0.073470,0.325000,0.099501,0.077462,0.147000,0.091944
EXP4_FIXED,5000,28.0474,5000,0.044201,0.243000,0.051404,0.055742,0.123000,0.055720
EXP4_FIXED,5000,17.5000,5000,0.075498,0.269000,0.105199,0.081089,0.186000,0.109851
EXP4_FIXED,5000,28.0684,5000,0.056954,0.318000,0.059844,0.063551,0.153000,0.084478
EXP4_FIXED,5000,18.5000,5000,0.076583,0.293000,0.100148,0.084057,0.214000,0.102744
EXP4_FIXED,5000,19.0000,5000,0.080704,0.290000,0.116162,0.087527,0.186000,0.117801
EXP4_FIXED,5000,28.0789,5000,0.044695,0.268000,0.051939,0.055811,0.132000,0.067425
EXP4_FIXED,5000,28.1000,5000,0.063151,0.312000,0.074040,0.073537,0.142000,0.078862
EXP4_FIXED,5000,28.5000,5000,0.067087,0.335000,0.071881,0.068019,0.163000,0.087191
EXP4_FIXED,5000,28.0895,5000,0.048393,0.293000,0.055614,0.059414,0.136000,0.081702
EXP4_FIXED,5000,29.0000,5000,0.062882,0.356000,0.073501,0.078845,0.207000,0.084028
EXP4_FIXED,5000,15.0000,5000,0.082328,0.300000,0.107680,0.083680,0.206000,0.106443
EXP4_FIXED,5000,18.0000,5000,0.077987,0.285000,0.089674,0.077577,0.197000,0.096576
EXP4_FIXED,5000,29.5000,5000,0.062122,0.346000,0.063128,0.067569,0.185000,0.091351
EXP4_FIXED,5000,16.0000,5000,0.070821,0.287000,0.085124,0.076803,0.195000,0.092696
EXP4_FIXED,5000,30.0000,5000,0.070336,0.413000,0.078319,0.074177,0.201000,0.085938
EXP4_FIXED,5000,30.5000,5000,0.096894,0.474000,0.081155,0.094756,0.286000,0.109210
EXP4_FIXED,5000,31.5000,5000,0.098979,0.440000,0.128265,0.086239,0.276000,0.104358
EXP4_FIXED,5000,31.0000,5000,0.091388,0.444000,0.095046,0.079174,0.267000,0.098508
EXP4_FIXED,5000,32.5000,5000,0.070326,0.382000,0.087868,0.088525,0.250000,0.124211
EXP4_FIXED,5000,33.0000,5000,0.085899,0.401000,0.152491,0.064252,0.237000,0.086816
EXP4_FIXED,5000,32.0000,5000,0.079397,0.447000,0.087981,0.066824,0.248000,0.090225
EXP4_FIXED,5000,33.5000,5000,0.074598,0.420000,0.081502,0.066698,0.259000,0.080583
EXP4_FIXED,5000,34.5000,5000,0.074912,0.397000,0.095210,0.075233,0.236000,0.098411
EXP4_FIXED,5000,35.0000,5000,0.085554,0.364000,0.108877,0.072601,0.223000,0.103591
EXP4_FIXED,5000,35.5000,5000,0.077617,0.337000,0.119065,0.079789,0.213000,0.111685
EXP4_FIXED,5000,34.0000,5000,0.080634,0.378000,0.091755,0.073100,0.224000,0.083722
EXP4_FIXED,5000,36.5000,5000,0.062066,0.313000,0.086752,0.072959,0.203000,0.107914
EXP4_FIXED,5000,36.0000,5000,0.079184,0.323000,0.098682,0.085331,0.209000,0.101661
EXP4_FIXED,5000,37.0000,5000,0.070932,0.326000,0.093080,0.079037,0.193000,0.105445
EXP4_FIXED,5000,39.0000,5000,0.068791,0.322000,0.096235,0.076060,0.197000,0.103311
EXP4_FIXED,5000,37.5000,5000,0.077118,0.319000,0.096348,0.088732,0.186000,0.104231
EXP4_FIXED,5000,39.5000,5000,0.072144,0.318000,0.081134,0.071205,0.202000,0.088155
EXP4_FIXED,5000,38.5000,5000,0.065330,0.316000,0.083911,0.072958,0.211000,0.100604
EXP4_FIXED,5000,40.0000,5000,0.080681,0.307000,0.119116,0.074833,0.200000,0.103979
EXP4_FIXED,5000,38.0000,5000,0.062506,0.333000,0.070332,0.063370,0.214000,0.078120
EXP4_FIXED,5000,40.5000,5000,0.083387,0.299000,0.116951,0.082564,0.178000,0.115089
EXP4_FIXED,5000,41.5000,5000,0.066581,0.308000,0.082576,0.081793,0.195000,0.094479
EXP4_FIXED,5000,41.0000,5000,0.078825,0.308000,0.105215,0.087738,0.190000,0.127985
EXP4_FIXED,5000,42.0000,5000,0.076770,0.300000,0.089861,0.070365,0.182000,0.088419
EXP4_FIXED,5000,42.5000,5000,0.084895,0.314000,0.112873,0.078934,0.192000,0.093919
EXP4_FIXED,5000,43.0000,5000,0.071808,0.308000,0.089997,0.069339,0.187000,0.088183
EXP4_FIXED,5000,43.5000,5000,0.093613,0.298000,0.131539,0.092193,0.196000,0.123901
EXP4_FIXED,5000,44.0000,5000,0.086005,0.306000,0.101676,0.088100,0.187000,0.107168
EXP4_FIXED,5000,45.0000,5000,0.076607,0.291000,0.100978,0.074980,0.187000,0.089618
EXP4_FIXED,5000,44.5000,5000,0.075784,0.307000,0.084953,0.082763,0.184000,0.097145
EXP4_FIXED,5000,46.0000,5000,0.069640,0.322000,0.094838,0.075688,0.205000,0.101462
EXP4_FIXED,5000,45.5000,5000,0.070819,0.308000,0.088145,0.081255,0.175000,0.110937
EXP4_FIXED,5000,47.0000,5000,0.082374,0.299000,0.106972,0.082977,0.188000,0.102531
EXP4_FIXED,5000,47.5000,5000,0.084145,0.287000,0.106798,0.087203,0.177000,0.105945
EXP4_FIXED,5000,46.5000,5000,0.069820,0.318000,0.091592,0.082962,0.200000,0.113426
EXP4_FIXED,5000,48.0000,5000,0.080359,0.295000,0.093532,0.091701,0.180000,0.116076
EXP4_FIXED,5000,48.5000,5000,0.081560,0.305000,0.111691,0.085587,0.189000,0.120629
EXP4_FIXED,5000,49.0000,5000,0.069691,0.318000,0.078606,0.078359,0.197000,0.102514
EXP4_FIXED,5000,50.5000,5000,0.084707,0.292000,0.111293,0.092622,0.192000,0.113537
EXP4_FIXED,5000,50.0000,5000,0.051654,0.313000,0.078253,0.079041,0.193000,0.101106
EXP4_FIXED,5000,51.5000,5000,0.071982,0.325000,0.084954,0.084164,0.200000,0.122616
EXP4_FIXED,5000,49.5000,5000,0.066717,0.294000,0.086354,0.075122,0.184000,0.110502
EXP4_FIXED,5000,51.0000,5000,0.070945,0.290000,0.083472,0.077858,0.177000,0.103571
EXP4_FIXED,5000,52.0000,5000,0.068425,0.317000,0.094325,0.072692,0.191000,0.104308
EXP4_FIXED,5000,52.5000,5000,0.089970,0.313000,0.106181,0.084856,0.192000,0.114780
EXP4_FIXED,5000,53.0000,5000,0.080307,0.292000,0.106113,0.077420,0.170000,0.100477
EXP4_FIXED,5000,53.5000,5000,0.065268,0.293000,0.072632,0.073150,0.194000,0.099930
EXP4_FIXED,5000,54.0000,5000,0.083569,0.313000,0.129117,0.072191,0.203000,0.096900
EXP4_FIXED,5000,54.5000,5000,0.075412,0.297000,0.094692,0.077089,0.199000,0.096307
EXP4_FIXED,5000,56.0000,5000,0.076725,0.309000,0.084995,0.075437,0.192000,0.093841
EXP4_FIXED,5000,55.0000,5000,0.092174,0.301000,0.134086,0.090508,0.206000,0.141523
EXP4_FIXED,5000,55.5000,5000,0.071420,0.300000,0.091053,0.073271,0.179000,0.100573
EXP4_FIXED,5000,58.0000,5000,0.072509,0.301000,0.099037,0.084673,0.198000,0.107748
EXP4_FIXED,5000,56.5000,5000,0.066112,0.297000,0.071595,0.063157,0.207000,0.079456
EXP4_FIXED,5000,57.5000,5000,0.078403,0.293000,0.087464,0.076928,0.202000,0.097119
EXP4_FIXED,5000,57.0000,5000,0.071660,0.302000,0.095663,0.072456,0.195000,0.094107
EXP4_FIXED,5000,58.5000,5000,0.092592,0.310000,0.146704,0.086965,0.211000,0.128916
EXP4_FIXED,5000,60.0000,5000,0.071686,0.302000,0.093582,0.078318,0.196000,0.099330
EXP4_FIXED,5000,59.5000,5000,0.074627,0.301000,0.082357,0.076977,0.200000,0.092888
EXP4_FIXED,5000,59.0000,5000,0.082457,0.292000,0.108646,0.080479,0.195000,0.104772
