[ikvasilev@sms results]$ cat all_experiments_h1.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP4_FIXED,5000,40.5000,5000,0.033246,0.332000,0.033795,0.032585,0.213000,0.035503
EXP4_FIXED,5000,41.5000,5000,0.021752,0.346000,0.033468,0.024255,0.215000,0.036162
EXP4_FIXED,5000,42.0000,5000,0.038358,0.342000,0.034683,0.037326,0.222000,0.035615
EXP4_FIXED,5000,41.0000,5000,0.033999,0.347000,0.038002,0.032653,0.218000,0.038695
EXP4_FIXED,5000,18.5000,5000,0.028024,0.301000,0.034376,0.028710,0.203000,0.036322
EXP4_FIXED,5000,42.5000,5000,0.023028,0.368000,0.032599,0.023313,0.243000,0.032773
EXP4_FIXED,5000,43.0000,5000,0.028153,0.333000,0.030904,0.028661,0.198000,0.033312
EXP4_FIXED,5000,19.0000,5000,0.028301,0.298000,0.032385,0.029157,0.210000,0.034272
EXP4_FIXED,5000,43.5000,5000,0.036581,0.343000,0.040577,0.035076,0.212000,0.039892
EXP4_FIXED,5000,44.0000,5000,0.033801,0.356000,0.042780,0.033104,0.213000,0.042057
EXP4_FIXED,5000,18.0000,5000,0.022678,0.299000,0.033538,0.025583,0.203000,0.036497
EXP4_FIXED,5000,44.5000,5000,0.037189,0.342000,0.040454,0.035885,0.211000,0.040713
EXP4_FIXED,5000,45.0000,5000,0.032536,0.328000,0.035622,0.032195,0.207000,0.037610
EXP4_FIXED,5000,45.5000,5000,0.029552,0.319000,0.032733,0.030654,0.206000,0.035151
EXP4_FIXED,5000,46.0000,5000,0.022549,0.327000,0.028857,0.022668,0.209000,0.029951
EXP4_FIXED,5000,47.0000,5000,0.032730,0.318000,0.038613,0.032857,0.195000,0.039449
EXP4_FIXED,5000,47.5000,5000,0.041265,0.344000,0.043387,0.039887,0.217000,0.043628
EXP4_FIXED,5000,46.5000,5000,0.033739,0.307000,0.040442,0.032512,0.193000,0.039867
EXP4_FIXED,5000,48.0000,5000,0.036890,0.321000,0.034859,0.035944,0.206000,0.036208
EXP4_FIXED,5000,48.5000,5000,0.028268,0.314000,0.034485,0.028222,0.202000,0.035645
EXP4_FIXED,5000,17.5000,5000,0.028138,0.294000,0.034936,0.028549,0.193000,0.036573
EXP4_FIXED,5000,49.0000,5000,0.030021,0.339000,0.031932,0.030897,0.210000,0.034172
EXP4_FIXED,5000,50.0000,5000,0.027298,0.308000,0.032548,0.027094,0.189000,0.033846
EXP4_FIXED,5000,50.5000,5000,0.034859,0.314000,0.037699,0.034151,0.211000,0.037848
EXP4_FIXED,5000,49.5000,5000,0.028471,0.333000,0.032879,0.028067,0.188000,0.034538
EXP4_FIXED,5000,51.0000,5000,0.032588,0.338000,0.031757,0.031878,0.208000,0.032940
EXP4_FIXED,5000,52.0000,5000,0.039049,0.341000,0.039908,0.038063,0.201000,0.041213
EXP4_FIXED,5000,53.0000,5000,0.031404,0.319000,0.036565,0.030397,0.188000,0.036127
EXP4_FIXED,5000,51.5000,5000,0.026052,0.326000,0.030549,0.026291,0.204000,0.031534
EXP4_FIXED,5000,52.5000,5000,0.024906,0.346000,0.028261,0.026363,0.210000,0.032012
EXP4_FIXED,5000,54.0000,5000,0.032566,0.319000,0.031736,0.032452,0.198000,0.034046
EXP4_FIXED,5000,54.5000,5000,0.028513,0.332000,0.029599,0.028844,0.207000,0.031934
EXP4_FIXED,5000,55.0000,5000,0.027917,0.320000,0.033828,0.027939,0.211000,0.034998
EXP4_FIXED,5000,53.5000,5000,0.026481,0.319000,0.032258,0.026525,0.204000,0.033170
EXP4_FIXED,5000,56.0000,5000,0.041239,0.303000,0.036307,0.039599,0.179000,0.037627
EXP4_FIXED,5000,56.5000,5000,0.028371,0.318000,0.031860,0.028270,0.205000,0.033644
EXP4_FIXED,5000,55.5000,5000,0.026917,0.340000,0.034608,0.026762,0.204000,0.035670
EXP4_FIXED,5000,57.0000,5000,0.054720,0.312000,0.054394,0.052184,0.187000,0.053019
EXP4_FIXED,5000,58.0000,5000,0.023314,0.311000,0.028589,0.024474,0.201000,0.031102
EXP4_FIXED,5000,58.5000,5000,0.029245,0.333000,0.035066,0.029382,0.212000,0.035908
EXP4_FIXED,5000,57.5000,5000,0.038988,0.311000,0.035021,0.037711,0.204000,0.035221
EXP4_FIXED,5000,59.0000,5000,0.027452,0.322000,0.033378,0.027828,0.197000,0.035308
EXP4_FIXED,5000,60.0000,5000,0.037031,0.307000,0.038602,0.035852,0.201000,0.038700
EXP4_FIXED,5000,59.5000,5000,0.039099,0.330000,0.032030,0.037848,0.195000,0.034234
EXP4_FIXED,5000,60.5000,5000,0.031413,0.330000,0.042109,0.031288,0.198000,0.041874
EXP4_FIXED,5000,17.0000,5000,0.031335,0.299000,0.035455,0.031919,0.195000,0.037667
EXP4_FIXED,5000,62.5000,5000,0.043177,0.306000,0.037169,0.041548,0.198000,0.037401
EXP4_FIXED,5000,61.0000,5000,0.029659,0.309000,0.030480,0.030506,0.194000,0.033037
EXP4_FIXED,5000,61.5000,5000,0.032426,0.339000,0.037891,0.031288,0.220000,0.038483
EXP4_FIXED,5000,62.0000,5000,0.024605,0.331000,0.033411,0.025004,0.204000,0.034844
EXP4_FIXED,5000,63.5000,5000,0.023765,0.322000,0.029416,0.024683,0.205000,0.032024
EXP4_FIXED,5000,63.0000,5000,0.034032,0.322000,0.031302,0.032837,0.214000,0.032663
EXP4_FIXED,5000,64.5000,5000,0.031152,0.341000,0.030494,0.032029,0.208000,0.033148
EXP4_FIXED,5000,65.0000,5000,0.026484,0.310000,0.029673,0.026242,0.205000,0.031238
EXP4_FIXED,5000,66.0000,5000,0.022197,0.312000,0.029011,0.021976,0.211000,0.029823
EXP4_FIXED,5000,64.0000,5000,0.039407,0.322000,0.038613,0.038391,0.198000,0.040298
EXP4_FIXED,5000,66.5000,5000,0.035023,0.320000,0.046438,0.034218,0.211000,0.046714
EXP4_FIXED,5000,65.5000,5000,0.031023,0.323000,0.032312,0.031421,0.207000,0.035051
EXP4_FIXED,5000,67.5000,5000,0.033594,0.326000,0.041063,0.034423,0.222000,0.043137
EXP4_FIXED,5000,15.5000,5000,0.027609,0.302000,0.036789,0.028253,0.193000,0.038635
EXP4_FIXED,5000,67.0000,5000,0.040467,0.303000,0.043494,0.038628,0.186000,0.043189
EXP4_FIXED,5000,68.0000,5000,0.045525,0.329000,0.036682,0.043345,0.197000,0.038121
EXP4_FIXED,5000,68.5000,5000,0.046615,0.313000,0.043687,0.043921,0.192000,0.042403
EXP4_FIXED,5000,16.5000,5000,0.026696,0.297000,0.035256,0.027238,0.196000,0.037083
EXP4_FIXED,5000,69.0000,5000,0.041962,0.316000,0.037704,0.040859,0.201000,0.039079
EXP4_FIXED,5000,16.0000,5000,0.029091,0.304000,0.033697,0.029694,0.190000,0.036116
EXP4_BASE_5K,5000,None,0,0.027838,0.300000,0.038716,0.027324,0.199000,0.039646
EXP4_FIXED,5000,69.5000,5000,0.024558,0.319000,0.030949,0.023810,0.212000,0.031415
EXP4_FIXED,5000,70.0000,5000,0.035580,0.312000,0.040645,0.034429,0.199000,0.041184
EXP4_FIXED,5000,70.5000,5000,0.030653,0.327000,0.036538,0.029469,0.199000,0.037282
EXP4_FIXED,5000,71.0000,5000,0.035527,0.323000,0.035927,0.034685,0.205000,0.037067
EXP4_FIXED,5000,73.0000,5000,0.022127,0.325000,0.035610,0.022740,0.215000,0.036787
EXP4_FIXED,5000,72.5000,5000,0.043165,0.313000,0.042954,0.040736,0.190000,0.041836
EXP4_FIXED,5000,15.0000,5000,0.022945,0.296000,0.030141,0.022999,0.205000,0.031939
EXP4_FIXED,5000,71.5000,5000,0.028061,0.305000,0.035487,0.028348,0.195000,0.036664
EXP4_FIXED,5000,73.5000,5000,0.028876,0.315000,0.034675,0.028037,0.206000,0.034925
EXP4_FIXED,5000,74.0000,5000,0.030663,0.303000,0.036574,0.030223,0.200000,0.037223
EXP4_FIXED,5000,72.0000,5000,0.028017,0.339000,0.033038,0.027514,0.211000,0.034213
EXP4_FIXED,5000,74.5000,5000,0.038456,0.310000,0.043571,0.037493,0.202000,0.043731
EXP4_FIXED,5000,75.0000,5000,0.037514,0.312000,0.039567,0.035826,0.190000,0.038881
EXP4_BASE_10K,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP6_BEST,10000,28.0614,20000,0.012493,0.145000,0.024640,0.014485,0.068000,0.026627
EXP6_BEST,10000,28.0576,20000,0.008899,0.101000,0.014937,0.012341,0.048000,0.017193
EXP6_BEST,10000,27.9834,20000,0.007786,0.123000,0.015608,0.008951,0.056000,0.017152
EXP6_BEST,10000,27.9653,20000,0.009259,0.100000,0.015457,0.017130,0.039000,0.020448
EXP6_BEST,10000,27.9421,20000,0.008761,0.104000,0.016656,0.012304,0.043000,0.020887
EXP6_BEST,10000,28.0089,20000,0.013408,0.141000,0.028714,0.019073,0.054000,0.033053
EXP6_BEST,10000,28.0951,20000,0.007551,0.109000,0.015032,0.012264,0.048000,0.018393
EXP6_BEST,10000,28.1047,20000,0.010765,0.095000,0.019522,0.012800,0.046000,0.021281
EXP6_BEST,10000,28.0038,20000,0.009072,0.104000,0.017048,0.009907,0.050000,0.017998
EXP6_BEST,10000,28.0076,20000,0.008548,0.113000,0.015808,0.012759,0.044000,0.019493
EXP6_BEST,10000,28.0244,20000,0.008933,0.112000,0.015859,0.011225,0.045000,0.019449
EXP6_BEST,10000,27.9682,20000,0.008204,0.116000,0.016377,0.009320,0.055000,0.017286
EXP6_BEST,10000,27.9300,20000,0.010104,0.118000,0.019980,0.015826,0.052000,0.023899
EXP6_BEST,10000,27.9616,20000,0.011797,0.092000,0.019804,0.014106,0.043000,0.021753
EXP6_BEST,10000,28.0124,20000,0.008935,0.108000,0.014564,0.012109,0.046000,0.017692
EXP6_BEST,10000,28.1834,20000,0.011331,0.130000,0.023233,0.012570,0.055000,0.024743
EXP6_BEST,10000,28.1038,20000,0.009821,0.108000,0.017065,0.014072,0.048000,0.020137
EXP6_BEST,10000,27.9923,20000,0.008117,0.108000,0.016005,0.014740,0.046000,0.018831
EXP6_BEST,10000,28.0461,20000,0.008734,0.100000,0.014838,0.017953,0.034000,0.017900
EXP6_BEST,10000,28.1042,20000,0.007606,0.123000,0.015329,0.013503,0.053000,0.018767
EXP6_BEST,10000,27.8623,20000,0.010298,0.126000,0.020823,0.011545,0.050000,0.023664
EXP6_BEST,10000,27.9386,20000,0.009696,0.107000,0.018175,0.014278,0.039000,0.019610
EXP6_BEST,10000,28.0709,20000,0.009075,0.115000,0.016356,0.015918,0.047000,0.019397
EXP6_BEST,10000,27.9632,20000,0.010785,0.130000,0.021545,0.012265,0.050000,0.022796
EXP6_BEST,10000,27.8498,20000,0.010687,0.113000,0.021972,0.013448,0.043000,0.024609
EXP6_BEST,10000,28.1453,20000,0.007902,0.107000,0.015809,0.013877,0.038000,0.020498
EXP6_BEST,10000,28.0257,20000,0.008709,0.128000,0.016749,0.010789,0.052000,0.019645
EXP6_BEST,10000,27.9279,20000,0.010427,0.118000,0.021361,0.013958,0.049000,0.023035
EXP6_BEST,10000,27.8768,20000,0.008963,0.121000,0.018595,0.011915,0.055000,0.021717
EXP6_BEST,10000,28.0692,20000,0.011489,0.123000,0.018783,0.019450,0.048000,0.023404
EXP6_BEST,10000,27.9612,20000,0.013301,0.134000,0.026714,0.015773,0.059000,0.031930
EXP6_BEST,10000,27.9562,20000,0.012164,0.127000,0.024588,0.016585,0.049000,0.027994
EXP6_BEST,10000,27.9633,20000,0.008984,0.103000,0.016880,0.020047,0.050000,0.020729
EXP6_BEST,10000,28.0189,20000,0.011710,0.132000,0.021090,0.015413,0.052000,0.024738
EXP6_BEST,10000,27.9046,20000,0.008910,0.134000,0.017999,0.011974,0.060000,0.020281
EXP6_BEST,10000,27.9038,20000,0.008364,0.108000,0.018369,0.012440,0.044000,0.020619
EXP6_BEST,10000,27.9381,20000,0.008833,0.120000,0.017766,0.011406,0.046000,0.019791
EXP6_BEST,10000,27.8916,20000,0.008770,0.127000,0.016754,0.010435,0.050000,0.019573
EXP6_BEST,10000,28.0027,20000,0.010170,0.113000,0.020224,0.012630,0.044000,0.022647
EXP6_BEST,10000,27.8548,20000,0.009438,0.121000,0.019112,0.011421,0.047000,0.020870
EXP6_BEST,10000,27.9671,20000,0.010557,0.111000,0.019469,0.014583,0.041000,0.024248
EXP6_BEST,10000,28.0329,20000,0.007879,0.120000,0.015516,0.009783,0.059000,0.019315
EXP6_BEST,10000,27.8678,20000,0.009344,0.112000,0.019009,0.012365,0.045000,0.023152
EXP6_BEST,10000,27.9495,20000,0.009663,0.117000,0.019609,0.010776,0.055000,0.021177
EXP6_BEST,10000,27.9527,20000,0.013246,0.105000,0.025238,0.016777,0.050000,0.028138
EXP6_BEST,10000,28.0980,20000,0.008152,0.117000,0.014798,0.012155,0.055000,0.017222
EXP6_BEST,10000,27.8713,20000,0.010066,0.117000,0.020782,0.011264,0.046000,0.022634
EXP6_BEST,10000,27.7939,20000,0.012108,0.110000,0.025586,0.014512,0.053000,0.027774
EXP6_RANDOM,10000,27.5297,20000,0.013429,0.141000,0.025875,0.015566,0.054000,0.027738
EXP6_RANDOM,10000,32.7249,20000,0.012578,0.418000,0.027081,0.016076,0.156000,0.029800
EXP6_RANDOM,10000,30.4485,20000,0.014250,0.242000,0.026351,0.016858,0.112000,0.028785
EXP6_RANDOM,10000,32.1376,20000,0.013712,0.382000,0.025638,0.017067,0.157000,0.027889
EXP6_RANDOM,10000,25.1405,20000,0.019743,0.278000,0.043823,0.020347,0.105000,0.045364
EXP6_RANDOM,10000,27.3699,20000,0.012720,0.127000,0.028530,0.013598,0.056000,0.028992
EXP6_RANDOM,10000,29.5215,20000,0.012644,0.176000,0.026794,0.014675,0.083000,0.028693
EXP6_RANDOM,10000,23.8702,20000,0.019922,0.394000,0.041524,0.020203,0.163000,0.042135
EXP6_RANDOM,10000,26.9316,20000,0.015080,0.194000,0.032890,0.016679,0.071000,0.034322
EXP6_RANDOM,10000,29.7543,20000,0.014695,0.191000,0.026668,0.016238,0.098000,0.030106
EXP6_RANDOM,10000,30.6109,20000,0.013655,0.277000,0.027650,0.014612,0.109000,0.029567
EXP6_RANDOM,10000,31.5834,20000,0.013724,0.339000,0.026381,0.017190,0.147000,0.027666
EXP6_RANDOM,10000,27.6393,20000,0.013493,0.131000,0.029723,0.014387,0.061000,0.031180
EXP6_RANDOM,10000,27.8905,20000,0.008380,0.117000,0.016937,0.011532,0.050000,0.020568
EXP6_RANDOM,10000,26.4651,20000,0.017350,0.208000,0.038678,0.017670,0.100000,0.038670
EXP6_RANDOM,10000,26.9333,20000,0.015948,0.148000,0.033892,0.016300,0.063000,0.034157
EXP6_RANDOM,10000,23.9265,20000,0.019733,0.366000,0.043947,0.020552,0.165000,0.044847
EXP6_RANDOM,10000,28.6329,20000,0.010977,0.156000,0.022854,0.015461,0.059000,0.027367
EXP6_RANDOM,10000,28.4564,20000,0.010150,0.123000,0.017593,0.012310,0.051000,0.020119
EXP6_RANDOM,10000,26.8689,20000,0.015237,0.156000,0.032775,0.015808,0.059000,0.034996
EXP6_RANDOM,10000,28.0709,20000,0.009075,0.115000,0.016356,0.015918,0.047000,0.019397
EXP6_RANDOM,10000,23.8024,20000,0.019593,0.363000,0.042209,0.019999,0.166000,0.042131
EXP6_RANDOM,10000,30.3200,20000,0.014414,0.247000,0.032004,0.024301,0.089000,0.036648
EXP6_RANDOM,10000,30.8187,20000,0.014560,0.275000,0.028585,0.016472,0.107000,0.031194
EXP6_RANDOM,10000,31.1416,20000,0.015057,0.324000,0.029292,0.017372,0.121000,0.032523
EXP6_RANDOM,10000,29.8653,20000,0.014566,0.194000,0.027601,0.016598,0.072000,0.030798
EXP6_RANDOM,10000,28.8832,20000,0.013212,0.128000,0.023637,0.016505,0.051000,0.026713
EXP6_RANDOM,10000,29.3689,20000,0.013633,0.181000,0.023535,0.016078,0.074000,0.026214
EXP6_RANDOM,10000,25.7351,20000,0.018925,0.251000,0.042879,0.019964,0.095000,0.046039
EXP6_RANDOM,10000,29.4870,20000,0.016015,0.169000,0.024707,0.018219,0.070000,0.028375
EXP6_RANDOM,10000,24.9107,20000,0.017845,0.324000,0.039709,0.019207,0.124000,0.042687
EXP6_RANDOM,10000,30.3517,20000,0.014337,0.232000,0.028414,0.016282,0.093000,0.030814
EXP6_RANDOM,10000,28.2579,20000,0.008712,0.124000,0.017924,0.011646,0.051000,0.019878
EXP6_BASE_10K,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP6_RANDOM,10000,27.8715,20000,0.011192,0.124000,0.023424,0.012511,0.043000,0.025525
EXP6_RANDOM,10000,31.9258,20000,0.013153,0.373000,0.026208,0.014575,0.144000,0.027725
EXP6_RANDOM,10000,32.6968,20000,0.012303,0.405000,0.025700,0.016133,0.154000,0.029870
EXP6_RANDOM,10000,27.1671,20000,0.014879,0.162000,0.031812,0.015751,0.060000,0.032688
EXP6_RANDOM,10000,26.1200,20000,0.017940,0.211000,0.040616,0.018763,0.078000,0.044363
EXP6_RANDOM,10000,24.5054,20000,0.018580,0.345000,0.038974,0.018676,0.163000,0.038565
EXP6_RANDOM,10000,26.9358,20000,0.016801,0.186000,0.036071,0.017944,0.078000,0.037489
EXP6_RANDOM,10000,23.8531,20000,0.019399,0.377000,0.040044,0.020346,0.173000,0.042812
EXP6_RANDOM,10000,26.4274,20000,0.017462,0.187000,0.038689,0.018070,0.068000,0.040672
EXP6_RANDOM,10000,24.3254,20000,0.019375,0.347000,0.042340,0.020314,0.157000,0.043223
EXP6_RANDOM,10000,28.4686,20000,0.015325,0.153000,0.030841,0.021808,0.077000,0.036532
EXP6_RANDOM,10000,26.4364,20000,0.017330,0.191000,0.038266,0.017469,0.068000,0.039698
EXP6_BASE_30K,30000,None,0,0.008595,0.116000,0.014572,0.014346,0.047000,0.017996
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP7_SELECTED,10000,28.0777,20000,0.008513,0.109000,0.015287,0.010696,0.050000,0.017169
EXP7_SELECTED,10000,27.9711,20000,0.008962,0.132000,0.018915,0.016299,0.060000,0.026086
EXP7_SELECTED,10000,28.1360,20000,0.007633,0.119000,0.013106,0.010241,0.047000,0.016293
EXP7_SELECTED,10000,28.0123,20000,0.007352,0.125000,0.014316,0.015436,0.052000,0.020014
EXP7_SELECTED,10000,28.1078,20000,0.012283,0.140000,0.026359,0.014495,0.055000,0.027895
EXP7_SELECTED,10000,28.1396,20000,0.012234,0.108000,0.021861,0.016107,0.047000,0.024021
EXP7_SELECTED,10000,27.8776,20000,0.010494,0.117000,0.020497,0.016793,0.046000,0.026211
EXP7_SELECTED,10000,28.0484,20000,0.009817,0.110000,0.017419,0.012453,0.053000,0.020025
EXP7_SELECTED,10000,27.8498,20000,0.010687,0.113000,0.021972,0.013448,0.043000,0.024609
EXP7_SELECTED,10000,27.9694,20000,0.009314,0.104000,0.018773,0.013047,0.048000,0.021342
EXP7_SELECTED,10000,27.9279,20000,0.010427,0.118000,0.021361,0.013958,0.049000,0.023035
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP2_MIX,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP3_HYBRID,10000,None,0,0.010499,0.239000,0.018281,0.014766,0.105000,0.025263
EXP7_SELECTED,10000,27.7892,20000,0.011670,0.131000,0.024682,0.014891,0.059000,0.026596
EXP7_SELECTED,10000,28.0753,20000,0.008806,0.114000,0.016200,0.010293,0.054000,0.017548
EXP7_SELECTED,10000,28.0576,20000,0.008899,0.101000,0.014937,0.012341,0.048000,0.017193
EXP7_SELECTED,10000,28.1864,20000,0.008975,0.125000,0.017399,0.012895,0.047000,0.021050
EXP7_SELECTED,10000,28.0358,20000,0.011321,0.119000,0.020439,0.012773,0.049000,0.022870
EXP7_SELECTED,10000,28.0070,20000,0.009866,0.128000,0.020029,0.018299,0.051000,0.022789
EXP7_SELECTED,10000,28.1134,20000,0.009808,0.114000,0.020497,0.012474,0.040000,0.024170
EXP7_SELECTED,10000,27.8483,20000,0.010469,0.140000,0.022588,0.014121,0.051000,0.026089
EXP7_SELECTED,10000,28.1571,20000,0.007815,0.102000,0.014501,0.012279,0.041000,0.017063
EXP7_SELECTED,10000,27.7955,20000,0.009402,0.115000,0.019218,0.016218,0.047000,0.023387
EXP7_SELECTED,10000,28.0744,20000,0.007266,0.133000,0.015511,0.011967,0.056000,0.018609
EXP7_SELECTED,10000,28.1453,20000,0.007902,0.107000,0.015809,0.013877,0.038000,0.020498
EXP7_SELECTED,10000,27.8434,20000,0.008889,0.120000,0.017239,0.013745,0.047000,0.021786
EXP7_SELECTED,10000,27.9253,20000,0.008252,0.110000,0.016963,0.012727,0.048000,0.018219
EXP7_SELECTED,10000,28.1883,20000,0.011576,0.132000,0.018134,0.013484,0.050000,0.021986
EXP7_SELECTED,10000,27.9834,20000,0.007786,0.123000,0.015608,0.008951,0.056000,0.017152
EXP7_SELECTED,10000,27.9540,20000,0.008537,0.111000,0.016342,0.009914,0.041000,0.017845
EXP7_SELECTED,10000,28.2452,20000,0.008584,0.110000,0.015313,0.010315,0.043000,0.017698
EXP7_SELECTED,10000,27.7673,20000,0.010843,0.128000,0.023562,0.013252,0.048000,0.026200
EXP7_SELECTED,10000,27.8504,20000,0.008630,0.130000,0.018661,0.021378,0.042000,0.028088
EXP7_SELECTED,10000,28.0309,20000,0.008760,0.113000,0.016262,0.010117,0.053000,0.018069
EXP7_SELECTED,10000,27.8337,20000,0.009349,0.122000,0.019555,0.010686,0.040000,0.021050
EXP7_SELECTED,10000,28.1564,20000,0.012398,0.146000,0.026263,0.016064,0.056000,0.030173
EXP7_SELECTED,10000,27.7938,20000,0.009273,0.119000,0.019003,0.012075,0.049000,0.024014
EXP7_SELECTED,10000,27.8081,20000,0.009187,0.124000,0.018919,0.011716,0.059000,0.022181
EXP7_SELECTED,10000,27.8623,20000,0.010298,0.126000,0.020823,0.011545,0.050000,0.023664
EXP7_SELECTED,10000,28.1038,20000,0.009821,0.108000,0.017065,0.014072,0.048000,0.020137
EXP7_SELECTED,10000,27.8318,20000,0.010272,0.097000,0.019339,0.012209,0.046000,0.021524
EXP7_SELECTED,10000,28.2060,20000,0.008258,0.108000,0.013447,0.010990,0.048000,0.015697
EXP7_SELECTED,10000,28.0979,20000,0.007682,0.124000,0.014338,0.010893,0.046000,0.017859
EXP7_SELECTED,10000,27.9810,20000,0.009189,0.126000,0.016705,0.011455,0.054000,0.017694
EXP7_SELECTED,10000,27.9850,20000,0.010225,0.131000,0.020595,0.013485,0.058000,0.024004
EXP7_SELECTED,10000,28.2515,20000,0.008187,0.106000,0.015048,0.009937,0.047000,0.016943
EXP7_SELECTED,10000,27.7364,20000,0.010770,0.106000,0.021341,0.018584,0.044000,0.023717
